	Unnamed: 0	target	text	sentiment	target_text
1953	1953	LOCATION1	Renting is a sensible option , especially if your time horizon is only five years LOCATION1 is a horrible area	-1	Renting is a sensible option , especially if your time horizon is only five years LOCATION1 is a horrible area [SEP] LOCATION1
3901	1845	service	The ambience was nice, but service wasn't so great.	-1	The ambience was nice, but service wasn't so great. [SEP] service
1698	1698	LOCATION1	I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area	-1	I would hardly consider LOCATION1 to far out  LOCATION2 is not an unsafe area [SEP] LOCATION1
1624	1624	LOCATION1	Certain parts of LOCATION1 are ok, such as Park Avenue which is right near LOCATION2	1	Certain parts of LOCATION1 are ok, such as Park Avenue which is right near LOCATION2 [SEP] LOCATION1
5890	3834	value	I found the food, service and value exceptional everytime I have been there.	1	I found the food, service and value exceptional everytime I have been there. [SEP] value
2392	336	photo management	There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.	0	There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc. [SEP] photo management
526	526	LOCATION1	Know people in LOCATION1's affordable and decent and close to decent places  	1	Know people in LOCATION1's affordable and decent and close to decent places   [SEP] LOCATION1
1045	1045	LOCATION1	Try LOCATION1 or LOCATION2	1	Try LOCATION1 or LOCATION2 [SEP] LOCATION1
3435	1379	windows movie maker	I love this program, it is superior to windows movie maker.	-1	I love this program, it is superior to windows movie maker. [SEP] windows movie maker
935	935	LOCATION2	Or you can cross the river and live in LOCATION1 or LOCATION2 which are also nice	1	Or you can cross the river and live in LOCATION1 or LOCATION2 which are also nice [SEP] LOCATION2
4129	2073	beer	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	1	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience. [SEP] beer
3605	1549	Pizza	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!	1	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick! [SEP] Pizza
3801	1745	pie	He not only makes his own homemade mozzarella, but every pie is ultra fresh.	1	He not only makes his own homemade mozzarella, but every pie is ultra fresh. [SEP] pie
2311	255	functions	The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.	1	The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great. [SEP] functions
1271	1271	LOCATION1	If your looking to be within the Greater London area, maybe try looking at LOCATION1, which is  just slightly less expensive	1	If your looking to be within the Greater London area, maybe try looking at LOCATION1, which is  just slightly less expensive [SEP] LOCATION1
971	971	LOCATION1	Somewhere young and funky, like LOCATION1, near angel Station tube	1	Somewhere young and funky, like LOCATION1, near angel Station tube [SEP] LOCATION1
2689	633	Vista	I have Vista, so I am unable to install and uninstall  some programs.	-1	I have Vista, so I am unable to install and uninstall  some programs. [SEP] Vista
4915	2859	sauce	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	1	We had the scallops as an appetizer and they were delicious and the sauce was wonderful. [SEP] sauce
1634	1634	LOCATION1	From what I understand LOCATION1 is the safest and trendiest area	1	From what I understand LOCATION1 is the safest and trendiest area [SEP] LOCATION1
1277	1277	LOCATION1	LOCATION1 I think is a bit of a dead area , not much there and transport is awkward	-1	LOCATION1 I think is a bit of a dead area , not much there and transport is awkward [SEP] LOCATION1
4716	2660	quality of food	The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!	1	The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10! [SEP] quality of food
5296	3240	wait	The food there is so good that even to order out the wait is incredible.	-1	The food there is so good that even to order out the wait is incredible. [SEP] wait
967	967	LOCATION1	Some parts of LOCATION1 are very nice and fashionable but therefore pricey	1	Some parts of LOCATION1 are very nice and fashionable but therefore pricey [SEP] LOCATION1
153	153	LOCATION1	 Mikey LOCATION1 is a disgusting area	-1	 Mikey LOCATION1 is a disgusting area [SEP] LOCATION1
5122	3066	food	(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.	0	(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine. [SEP] food
5953	3897	food	The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.	-1	The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal. [SEP] food
908	908	LOCATION1	Most of LOCATION1's residential areas are attractive and family-friendly, particularly on the south and east sides of the town	1	Most of LOCATION1's residential areas are attractive and family-friendly, particularly on the south and east sides of the town [SEP] LOCATION1
4604	2548	fromager	Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.	1	Our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese. [SEP] fromager
1006	1006	LOCATION1	The other choice is LOCATION1 village because it's also in south London and a really clean, quaint area with a lovely gallery 	1	The other choice is LOCATION1 village because it's also in south London and a really clean, quaint area with a lovely gallery  [SEP] LOCATION1
2029	2029	LOCATION1	but you could always sign a short let and see how things go just stay out of LOCATION1	-1	but you could always sign a short let and see how things go just stay out of LOCATION1 [SEP] LOCATION1
4863	2807	manager	The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.	-1	The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group. [SEP] manager
2994	938	keyboard	The keyboard is like no other laptop keyboard.	0	The keyboard is like no other laptop keyboard. [SEP] keyboard
106	106	LOCATION1	 LOCATION1 London aint exactly a dump just cause them germanz bombed here dey had 2 build alot of estates init	1	 LOCATION1 London aint exactly a dump just cause them germanz bombed here dey had 2 build alot of estates init [SEP] LOCATION1
5321	3265	bartender	It is far more popular as a bar than as a restaurant, with only a few tables and the waiter being the bartender, but we greatly enjoyed the unobtrusive atmosphere.	0	It is far more popular as a bar than as a restaurant, with only a few tables and the waiter being the bartender, but we greatly enjoyed the unobtrusive atmosphere. [SEP] bartender
2247	191	loads	Once I removed all the software the laptop loads in 15-20 seconds.	0	Once I removed all the software the laptop loads in 15-20 seconds. [SEP] loads
4387	2331	owner	The owner is very friendly and a great guy, go try his pizza, you'll like it!	1	The owner is very friendly and a great guy, go try his pizza, you'll like it! [SEP] owner
5286	3230	food	The food is tasty and portion sizes are appropriate.	1	The food is tasty and portion sizes are appropriate. [SEP] food
2493	437	memory	It has plenty of memory, lots of hard drive, and great graphics.	1	It has plenty of memory, lots of hard drive, and great graphics. [SEP] memory
5391	3335	dosas	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	-1	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these. [SEP] dosas
3526	1470	environment	Fabulous service, fantastic food, and a chilled out atmosphere and environment.	1	Fabulous service, fantastic food, and a chilled out atmosphere and environment. [SEP] environment
574	574	LOCATION1	LOCATION1 area it is like cool 	1	LOCATION1 area it is like cool  [SEP] LOCATION1
1347	1347	LOCATION1	LOCATION1 is very attractive and is a short frequent suburban rail commute into central London	1	LOCATION1 is very attractive and is a short frequent suburban rail commute into central London [SEP] LOCATION1
191	191	LOCATION1	 you absolutely have to check LOCATION1 out	1	 you absolutely have to check LOCATION1 out [SEP] LOCATION1
4318	2262	drinks	While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.	1	While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck. [SEP] drinks
5026	2970	Drinks	Drinks way over priced.	-1	Drinks way over priced. [SEP] Drinks
4882	2826	food	The prices were CHEAP compared to the quality of service and food.	1	The prices were CHEAP compared to the quality of service and food. [SEP] food
2204	148	iMovie	Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.	1	Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie. [SEP] iMovie
5271	3215	Service	Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.	1	Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it. [SEP] Service
438	438	LOCATION1	I would go for LOCATION1 myself though if you can afford it	1	I would go for LOCATION1 myself though if you can afford it [SEP] LOCATION1
231	231	LOCATION2	Alternatively move to somewhere like LOCATION2 ro LOCATION1 which isnt London but is still within 30 minutes 	1	Alternatively move to somewhere like LOCATION2 ro LOCATION1 which isnt London but is still within 30 minutes  [SEP] LOCATION2
2862	806	keyboard	Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.	0	Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone. [SEP] keyboard
1523	1523	LOCATION1	 LOCATION1 area, quite a bit of industry	-1	 LOCATION1 area, quite a bit of industry [SEP] LOCATION1
1579	1579	LOCATION1	 try somewhere in LOCATION1	1	 try somewhere in LOCATION1 [SEP] LOCATION1
690	690	LOCATION1	LOCATION1 is improving	1	LOCATION1 is improving [SEP] LOCATION1
1094	1094	LOCATION2	You could try LOCATION2 or LOCATION1 - both located on the tube and by plenty of night bus routes so you won't have to walk too far coming home at night	1	You could try LOCATION2 or LOCATION1 - both located on the tube and by plenty of night bus routes so you won't have to walk too far coming home at night [SEP] LOCATION2
108	108	LOCATION1	 LOCATION1 can be a nice area - near the cemetery is good, but maybe too expensive for you	1	 LOCATION1 can be a nice area - near the cemetery is good, but maybe too expensive for you [SEP] LOCATION1
1989	1989	LOCATION1	There are several estates not to far away, well in the LOCATION1 area which really aren't very nice	-1	There are several estates not to far away, well in the LOCATION1 area which really aren't very nice [SEP] LOCATION1
2765	709	battery	They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.	0	They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it. [SEP] battery
664	664	LOCATION1	LOCATION1 is better still	1	LOCATION1 is better still [SEP] LOCATION1
3714	1658	bar	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	0	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it. [SEP] bar
286	286	LOCATION1	By London Standards LOCATION1 is a cheap area , mostly because it 's a pretty run down area	-1	By London Standards LOCATION1 is a cheap area , mostly because it 's a pretty run down area [SEP] LOCATION1
1803	1803	LOCATION1	LOCATION1 is generally considered the nicest, cleanest and safest part  s	1	LOCATION1 is generally considered the nicest, cleanest and safest part  s [SEP] LOCATION1
3194	1138	Mac Snow Leopard O/S	The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.	1	The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7. [SEP] Mac Snow Leopard O/S
1079	1079	LOCATION1	Will add to it when I think of more  lol at first answer  LOCATION1 ain't that bad	1	Will add to it when I think of more  lol at first answer  LOCATION1 ain't that bad [SEP] LOCATION1
5578	3522	chef	My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.	0	My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte. [SEP] chef
4731	2675	Fluke sashimi	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	1	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness. [SEP] Fluke sashimi
4253	2197	beers	After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.	0	After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations. [SEP] beers
735	735	LOCATION1	LOCATION1 is pretty good the high street has a good general selection of amenities , its safe ( its the most Jewish of London suburbs , and they are generally a quiet and peaceful bunch ) and it has good transport connections	1	LOCATION1 is pretty good the high street has a good general selection of amenities , its safe ( its the most Jewish of London suburbs , and they are generally a quiet and peaceful bunch ) and it has good transport connections [SEP] LOCATION1
5745	3689	chef	Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.	0	Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc. [SEP] chef
930	930	LOCATION1	One place to avoid - Madame Tussaud 's waxworks , expensive to get in , horrible long queues , and really not worth bothering - there 's much more interesting things to do I always sing the praises of the east - LOCATION1 is great	1	One place to avoid - Madame Tussaud 's waxworks , expensive to get in , horrible long queues , and really not worth bothering - there 's much more interesting things to do I always sing the praises of the east - LOCATION1 is great [SEP] LOCATION1
2787	731	BOOTING UP	STOPPED BOOTING UP less than a week after my one-year warranty was up.	-1	STOPPED BOOTING UP less than a week after my one-year warranty was up. [SEP] BOOTING UP
3231	1175	software	It's software and speed enable it to do amazing things.	1	It's software and speed enable it to do amazing things. [SEP] software
3217	1161	iLife	With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.	0	With all the programs that came with it, such as iLife and iWork, I was set from the very beginning. [SEP] iLife
609	609	LOCATION2	LOCATION1 is a dump and much of LOCATION2 is a dump	-1	LOCATION1 is a dump and much of LOCATION2 is a dump [SEP] LOCATION2
1153	1153	LOCATION1	places in LOCATION1 are alos nice	1	places in LOCATION1 are alos nice [SEP] LOCATION1
1560	1560	LOCATION1	 i would prefert LOCATION1 more	1	 i would prefert LOCATION1 more [SEP] LOCATION1
5073	3017	takeout	Service is great, takeout is good too.	1	Service is great, takeout is good too. [SEP] takeout
2949	893	screen	In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.	-1	In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display. [SEP] screen
4059	2003	menu	The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.	1	The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered. [SEP] menu
4130	2074	pickles	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	1	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience. [SEP] pickles
737	737	LOCATION1	LOCATION1 is pretty much chav central ( no offence , those from LOCATION1 )	-1	LOCATION1 is pretty much chav central ( no offence , those from LOCATION1 ) [SEP] LOCATION1
4153	2097	served	Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.	-1	Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill. [SEP] served
1296	1296	LOCATION1	LOCATION1 is a clean area with park and shops along the whole chiswick High Road	1	LOCATION1 is a clean area with park and shops along the whole chiswick High Road [SEP] LOCATION1
3990	1934	place	The place itself is beautiful the bar scene seems to be happening.	1	The place itself is beautiful the bar scene seems to be happening. [SEP] place
3289	1233	works	It's priced very reasonable and works very well right out of the box.	1	It's priced very reasonable and works very well right out of the box. [SEP] works
2987	931	built	The battery holds up well, it's built very solidly, and runs fast.	1	The battery holds up well, it's built very solidly, and runs fast. [SEP] built
5542	3486	specials	We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.	0	We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident. [SEP] specials
112	112	LOCATION2	 LOCATION1 in Northern London is nice and LOCATION2 is nice in the South	1	 LOCATION1 in Northern London is nice and LOCATION2 is nice in the South [SEP] LOCATION2
4989	2933	order	Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.	-1	Some of the workers ignore me and talk to the female customers, other times, they've skipped my order. [SEP] order
4862	2806	service	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	1	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch. [SEP] service
3591	1535	pizza	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	-1	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right. [SEP] pizza
3122	1066	Windows	Info: Windows failed to load because the kernal is missing, or corrupt.	-1	Info: Windows failed to load because the kernal is missing, or corrupt. [SEP] Windows
3701	1645	dessert	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	1	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert. [SEP] dessert
4695	2639	pad see ew	Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.	0	Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes. [SEP] pad see ew
4396	2340	bruscetta	The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.	-1	The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen. [SEP] bruscetta
877	877	LOCATION2	LOCATION2/LOCATION1 - Very nice area, pretty upmarket and popular with celebrities	1	LOCATION2/LOCATION1 - Very nice area, pretty upmarket and popular with celebrities [SEP] LOCATION2
281	281	LOCATION1	But aside from this image you'll find LOCATION1 to be on balance a prosperous and youthful town	1	But aside from this image you'll find LOCATION1 to be on balance a prosperous and youthful town [SEP] LOCATION1
5531	3475	ambience	The service is good and ambience is good for a date or group outing.	1	The service is good and ambience is good for a date or group outing. [SEP] ambience
4394	2338	service	The service is a little scatty at times but all is forgiven when the food arrives.	-1	The service is a little scatty at times but all is forgiven when the food arrives. [SEP] service
483	483	LOCATION2	I've always liked LOCATION1 and LOCATION2 meself, hon	1	I've always liked LOCATION1 and LOCATION2 meself, hon [SEP] LOCATION2
1909	1909	LOCATION1	Look at South London, areas such as LOCATION1	1	Look at South London, areas such as LOCATION1 [SEP] LOCATION1
1057	1057	LOCATION2	Try somewhere in LOCATION1 or LOCATION2 as there are nice pockets scattered around 	1	Try somewhere in LOCATION1 or LOCATION2 as there are nice pockets scattered around  [SEP] LOCATION2
3315	1259	performance	I'm really impressed with the quality and performance for the price of the computer.	1	I'm really impressed with the quality and performance for the price of the computer. [SEP] performance
4024	1968	fresh tomato sauce	The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.	1	The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY. [SEP] fresh tomato sauce
25	25	LOCATION1	  LOCATION1 is good	1	  LOCATION1 is good [SEP] LOCATION1
3428	1372	features	It had most of the features and all of the power that I wanted to replace my desktop machine.	1	It had most of the features and all of the power that I wanted to replace my desktop machine. [SEP] features
801	801	LOCATION2	LOCATION1's also nice, as are parts of LOCATION2	1	LOCATION1's also nice, as are parts of LOCATION2 [SEP] LOCATION2
3106	1050	program	The PhotoBooth is a great program, it takes very good pictures with the built-in camera.	1	The PhotoBooth is a great program, it takes very good pictures with the built-in camera. [SEP] program
2278	222	Apple support	I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.	1	I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me. [SEP] Apple support
3781	1725	flavor	I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.	-1	I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor. [SEP] flavor
450	450	LOCATION2	I would recommend either LOCATION1 or LOCATION2 as an alternative	1	I would recommend either LOCATION1 or LOCATION2 as an alternative [SEP] LOCATION2
2538	482	consistancy	Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.	-1	Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems. [SEP] consistancy
4607	2551	back garden	Because we didn't have a reservation, we could only sit in the back garden, but it was great, secluded and perfect in nice weather.	1	Because we didn't have a reservation, we could only sit in the back garden, but it was great, secluded and perfect in nice weather. [SEP] back garden
6033	3977	prices	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	1	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again. [SEP] prices
2436	380	programs	All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.	1	All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier. [SEP] programs
1525	1525	LOCATION2	 LOCATION1 has lots of good restaurants etc , and LOCATION2  is very nice	1	 LOCATION1 has lots of good restaurants etc , and LOCATION2  is very nice [SEP] LOCATION2
3648	1592	environment	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.	1	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could. [SEP] environment
5140	3084	meals	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	0	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals. [SEP] meals
1977	1977	LOCATION2	The area around LOCATION1 or LOCATION2 is really, really nice	1	The area around LOCATION1 or LOCATION2 is really, really nice [SEP] LOCATION2
272	272	LOCATION1	Because the LOCATION1 area was built so fast you will find it lacks character as buildings and houses were built so fast and the majority were made to the same specification	-1	Because the LOCATION1 area was built so fast you will find it lacks character as buildings and houses were built so fast and the majority were made to the same specification [SEP] LOCATION1
5583	3527	service	The service was friendly and the atmosphere was casual.	1	The service was friendly and the atmosphere was casual. [SEP] service
712	712	LOCATION1	LOCATION1 is nice , but getting very expensive	1	LOCATION1 is nice , but getting very expensive [SEP] LOCATION1
5513	3457	freshness	This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.	-1	This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion. [SEP] freshness
165	165	LOCATION2	 a nice area is LOCATION1 or LOCATION2	1	 a nice area is LOCATION1 or LOCATION2 [SEP] LOCATION2
5326	3270	Obv caviar	Obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.	1	Obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys. [SEP] Obv caviar
1279	1279	LOCATION1	LOCATION1 N1 , N7 and N5 is also nice and LOCATION2 NW1 is also nice , both a bit more upscale than Stokey	1	LOCATION1 N1 , N7 and N5 is also nice and LOCATION2 NW1 is also nice , both a bit more upscale than Stokey [SEP] LOCATION1
1313	1313	LOCATION1	LOCATION1 is beautiful and has so much for kids there	1	LOCATION1 is beautiful and has so much for kids there [SEP] LOCATION1
5720	3664	served	They are served with a free appetizer and the portions are perfect for lunch.	0	They are served with a free appetizer and the portions are perfect for lunch. [SEP] served
3107	1051	built-in camera	The PhotoBooth is a great program, it takes very good pictures with the built-in camera.	1	The PhotoBooth is a great program, it takes very good pictures with the built-in camera. [SEP] built-in camera
5298	3242	Kamikaze	Their sushi, Kamikaze and other Rolls are fresh and well presented.	1	Their sushi, Kamikaze and other Rolls are fresh and well presented. [SEP] Kamikaze
2666	610	use	Comfterbale to use light easy to transport.	1	Comfterbale to use light easy to transport. [SEP] use
5423	3367	whitefish salad	Their whitefish salad is excellent--all whitefish with a little mayo.	1	Their whitefish salad is excellent--all whitefish with a little mayo. [SEP] whitefish salad
3119	1063	charging	"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge."	-1	"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge. [SEP] charging"
3062	1006	screen quality	It is easy to use, has great screen quality, and every so light weight.	1	It is easy to use, has great screen quality, and every so light weight. [SEP] screen quality
2870	814	Microsoft Office	I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).	0	I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office). [SEP] Microsoft Office
206	206	LOCATION1	A bit further out towards the suburbs are LOCATION1 and LOCATION2 which are pleasant areas 	1	A bit further out towards the suburbs are LOCATION1 and LOCATION2 which are pleasant areas  [SEP] LOCATION1
4902	2846	bar	Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.	0	Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there. [SEP] bar
5310	3254	salmon	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	-1	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good. [SEP] salmon
2699	643	software	The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it.	-1	The only downfall is a lot of the software I have won't work with Mac and iWork is not worth the price of it. [SEP] software
5029	2973	guy	The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.	-1	The main downside to the place is the nazi-like guy running it who constantly complains about the noise level. [SEP] guy
4490	2434	seat	It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.	0	It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence. [SEP] seat
4389	2333	food	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	-1	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care. [SEP] food
1629	1629	LOCATION1	First of all, LOCATION1 ISN'T a 'no go' area	1	First of all, LOCATION1 ISN'T a 'no go' area [SEP] LOCATION1
4627	2571	taste	That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.	0	That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste. [SEP] taste
1736	1736	LOCATION1	Just exercise the same caution as you would do at home LOCATION1 is half gentrified and upmarket and the other half is full of bars and restaurants V safe	1	Just exercise the same caution as you would do at home LOCATION1 is half gentrified and upmarket and the other half is full of bars and restaurants V safe [SEP] LOCATION1
4128	2072	Pastrami sandwich	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.	1	The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience. [SEP] Pastrami sandwich
428	428	LOCATION2	I think the LOCATION2/LOCATION1 area would be absolutely perfect for you	1	I think the LOCATION2/LOCATION1 area would be absolutely perfect for you [SEP] LOCATION2
5188	3132	staff	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	-1	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place. [SEP] staff
699	699	LOCATION1	LOCATION1 is less expensive but it 's also not as nice as West London	-1	LOCATION1 is less expensive but it 's also not as nice as West London [SEP] LOCATION1
1984	1984	LOCATION1	The worst area is LOCATION1 and you're not going there so it'll be ok	-1	The worst area is LOCATION1 and you're not going there so it'll be ok [SEP] LOCATION1
1490	1490	LOCATION1	  LOCATION1 is not that nice but is relatively safe	-1	  LOCATION1 is not that nice but is relatively safe [SEP] LOCATION1
343	343	LOCATION1	I 'm not sure about the pubs or whether the people living there are mainly single or not though LOCATION1 is fine	1	I 'm not sure about the pubs or whether the people living there are mainly single or not though LOCATION1 is fine [SEP] LOCATION1
